Date,Average Temperature,Minimum Temperature,Maximum Temperature,Day,Month,Year
2/14/2017,27.7,22,34,14,2,2017
2/15/2017,26.7,23,32,15,2,2017
2/16/2017,27.3,22,33,16,2,2017
2/17/2017,27.3,23,32,17,2,2017
2/18/2017,27.7,22,34,18,2,2017
2/19/2017,26.9,23,32,19,2,2017
2/20/2017,27.7,24,30,20,2,2017
2/21/2017,28.6,25,33,21,2,2017
2/22/2017,28.8,26,34,22,2,2017
2/23/2017,28.2,26,33,23,2,2017
2/24/2017,28.4,25,33,24,2,2017
2/25/2017,28.6,24,33,25,2,2017
2/26/2017,26.3,25,31,26,2,2017
2/27/2017,28.4,24,34,27,2,2017
2/28/2017,28.7,23,34,28,2,2017
3/1/2017,28.8,25,33,1,3,2017
3/2/2017,28,24,34,2,3,2017
3/3/2017,27.3,23,32,3,3,2017
3/4/2017,27.7,22,34,4,3,2017
3/5/2017,27.4,24,33,5,3,2017
3/6/2017,27.6,24,32,6,3,2017
3/7/2017,27.6,25,33,7,3,2017
3/8/2017,28.1,23,34,8,3,2017
3/9/2017,27.7,25,34,9,3,2017
3/10/2017,27.7,24,34,10,3,2017
3/11/2017,27.5,24,32,11,3,2017
3/12/2017,27.8,25,32,12,3,2017
3/13/2017,28.8,25,34,13,3,2017
3/14/2017,28.5,25,33,14,3,2017
3/15/2017,28.8,25,34,15,3,2017
3/16/2017,28.3,26,34,16,3,2017
3/17/2017,28.4,26,33,17,3,2017
3/18/2017,28.4,25,33,18,3,2017
3/19/2017,28.2,26,31,19,3,2017
3/20/2017,29.3,26,33,20,3,2017
3/21/2017,28.7,27,32,21,3,2017
3/22/2017,28.9,26,33,22,3,2017
3/23/2017,29,26,34,23,3,2017
3/24/2017,29.9,26,35,24,3,2017
3/25/2017,30.1,27,34,25,3,2017
3/26/2017,29.9,26,36,26,3,2017
3/27/2017,29.7,25,35,27,3,2017
3/28/2017,29.8,25,35,28,3,2017
3/29/2017,28.9,25,35,29,3,2017
3/30/2017,27.6,24,34,30,3,2017
3/31/2017,29.6,25,34,31,3,2017
4/1/2017,25.9,21,34,1,4,2017
4/2/2017,26.4,23,33,2,4,2017
4/3/2017,27.2,24,33,3,4,2017
4/4/2017,28.9,24,35,4,4,2017
4/5/2017,28.4,25,33,5,4,2017
4/6/2017,28.7,26,34,6,4,2017
4/7/2017,29.6,27,34,7,4,2017
4/8/2017,30,27,35,8,4,2017
4/9/2017,30.1,27,34,9,4,2017
4/10/2017,30,27,35,10,4,2017
4/11/2017,30.5,27,34,11,4,2017
4/12/2017,30.7,28,35,12,4,2017
4/13/2017,30,28,35,13,4,2017
4/14/2017,30.4,26,36,14,4,2017
4/15/2017,30.1,27,36,15,4,2017
4/16/2017,30.1,27,35,16,4,2017
4/17/2017,29.9,27,34,17,4,2017
4/18/2017,29.9,27,34,18,4,2017
4/19/2017,30.9,27,36,19,4,2017
4/20/2017,31.1,28,35,20,4,2017
4/21/2017,31.2,28,36,21,4,2017
4/22/2017,30.6,27,37,22,4,2017
4/23/2017,28.1,25,34,23,4,2017
4/24/2017,30.1,26,34,24,4,2017
4/25/2017,29.3,26,35,25,4,2017
4/26/2017,29.6,25,34,26,4,2017
4/27/2017,29.3,25,34,27,4,2017
4/28/2017,30.6,26,35,28,4,2017
4/29/2017,28.9,24,33,29,4,2017
4/30/2017,30.4,26,34,30,4,2017
5/1/2017,31.1,27,35,1,5,2017
5/2/2017,29.5,26,34,2,5,2017
5/3/2017,30.4,27,35,3,5,2017
5/4/2017,30.1,26,35,4,5,2017
5/5/2017,29,26,35,5,5,2017
5/6/2017,28.6,26,34,6,5,2017
5/7/2017,27.1,25,30,7,5,2017
5/8/2017,28.8,26,34,8,5,2017
5/9/2017,28.1,25,33,9,5,2017
5/10/2017,28.9,25,33,10,5,2017
5/11/2017,29.3,26,33,11,5,2017
5/12/2017,30.4,25,35,12,5,2017
5/13/2017,28.4,26,33,13,5,2017
5/14/2017,28.1,26,33,14,5,2017
5/15/2017,27.5,26,33,15,5,2017
5/16/2017,27.5,26,33,16,5,2017
5/17/2017,29.5,26,33,17,5,2017
5/18/2017,30.2,26,35,18,5,2017
5/19/2017,28.6,26,34,19,5,2017
5/20/2017,28.9,25,34,20,5,2017
5/21/2017,28.5,26,33,21,5,2017
5/22/2017,29.6,26,35,22,5,2017
5/23/2017,28.6,25,34,23,5,2017
5/24/2017,28.9,26,35,24,5,2017
5/25/2017,29.1,27,34,25,5,2017
5/26/2017,27.8,26,32,26,5,2017
5/27/2017,28.9,26,34,27,5,2017
5/28/2017,28.8,27,32,28,5,2017
5/29/2017,28.7,26,33,29,5,2017
5/30/2017,27.3,25,33,30,5,2017
5/31/2017,29,25,33,31,5,2017
6/1/2017,30.7,26,34,1,6,2017
6/2/2017,28.3,26,32,2,6,2017
6/3/2017,29.2,26,34,3,6,2017
6/4/2017,27.8,26,33,4,6,2017
6/5/2017,27.9,24,31,5,6,2017
6/6/2017,27.3,26,32,6,6,2017
6/7/2017,29.2,25,32,7,6,2017
6/8/2017,27.3,25,31,8,6,2017
6/9/2017,30.2,25,34,9,6,2017
6/10/2017,26.6,24,31,10,6,2017
6/11/2017,28.9,25,33,11,6,2017
6/12/2017,30.3,26,34,12,6,2017
6/13/2017,29.3,26,33,13,6,2017
6/14/2017,27.8,25,34,14,6,2017
6/15/2017,30,25,34,15,6,2017
6/16/2017,31.1,26,34,16,6,2017
6/17/2017,29.4,28,34,17,6,2017
6/18/2017,28.9,27,33,18,6,2017
6/19/2017,30.2,26,34,19,6,2017
6/20/2017,29.7,27,34,20,6,2017
6/21/2017,27.3,25,34,21,6,2017
6/22/2017,27.1,25,31,22,6,2017
6/23/2017,26.9,25,31,23,6,2017
6/24/2017,27.9,25,32,24,6,2017
6/25/2017,27.6,25,30,25,6,2017
6/26/2017,27.7,25,32,26,6,2017
6/27/2017,28.1,25,33,27,6,2017
6/28/2017,28.9,27,32,28,6,2017
6/29/2017,29.1,25,34,29,6,2017
6/30/2017,28.1,26,33,30,6,2017
7/1/2017,28.9,24,33,1,7,2017
7/2/2017,28.9,25,33,2,7,2017
7/3/2017,28.9,25,33,3,7,2017
7/4/2017,28.6,24,33,4,7,2017
7/5/2017,27.6,25,32,5,7,2017
7/6/2017,27.3,25,32,6,7,2017
7/7/2017,27.9,25,32,7,7,2017
7/8/2017,29.4,25,33,8,7,2017
7/9/2017,29.6,26,34,9,7,2017
7/10/2017,29,26,34,10,7,2017
7/11/2017,29,25,33,11,7,2017
7/12/2017,28.3,27,31,12,7,2017
7/13/2017,27.7,24,31,13,7,2017
7/14/2017,28.6,24,32,14,7,2017
7/15/2017,27.5,25,32,15,7,2017
7/16/2017,27.1,25,31,16,7,2017
7/17/2017,25.6,24,31,17,7,2017
7/18/2017,26.3,24,32,18,7,2017
7/19/2017,26.6,24,32,19,7,2017
7/20/2017,25.7,24,32,20,7,2017
7/21/2017,27.4,24,30,21,7,2017
7/22/2017,28.3,25,32,22,7,2017
7/23/2017,28.4,25,32,23,7,2017
7/24/2017,28.1,26,31,24,7,2017
7/25/2017,26.4,25,29,25,7,2017
7/26/2017,26.4,24,31,26,7,2017
7/27/2017,28.1,24,31,27,7,2017
7/28/2017,28.6,26,32,28,7,2017
7/29/2017,28.9,27,33,29,7,2017
7/30/2017,29.1,26,33,30,7,2017
7/31/2017,28.1,27,33,31,7,2017
8/1/2017,28.7,27,33,1,8,2017
8/2/2017,28,25,32,2,8,2017
8/3/2017,28.2,27,32,3,8,2017
8/4/2017,27.3,26,32,4,8,2017
8/5/2017,26.1,25,28,5,8,2017
8/6/2017,28.2,25,32,6,8,2017
8/7/2017,30.1,25,34,7,8,2017
8/8/2017,28.9,27,34,8,8,2017
8/9/2017,27.8,25,34,9,8,2017
8/10/2017,28.3,25,33,10,8,2017
8/11/2017,28.3,26,33,11,8,2017
8/12/2017,28.9,26,33,12,8,2017
8/13/2017,28.9,26,35,13,8,2017
8/14/2017,28.3,26,32,14,8,2017
8/15/2017,27.9,26,33,15,8,2017
8/16/2017,27.8,26,31,16,8,2017
8/17/2017,26.9,25,30,17,8,2017
8/18/2017,26.3,24,30,18,8,2017
8/19/2017,28.2,24,32,19,8,2017
8/20/2017,27.8,25,33,20,8,2017
8/21/2017,28.9,25,33,21,8,2017
8/22/2017,28.2,25,34,22,8,2017
8/23/2017,26.9,26,32,23,8,2017
8/24/2017,28.8,24,33,24,8,2017
8/25/2017,28.1,24,33,25,8,2017
8/26/2017,26.8,23,32,26,8,2017
8/27/2017,28,25,32,27,8,2017
8/28/2017,28.2,26,33,28,8,2017
8/29/2017,29.2,25,33,29,8,2017
8/30/2017,27.9,26,33,30,8,2017
8/31/2017,29.8,25,34,31,8,2017
9/1/2017,27.6,25,32,1,9,2017
9/2/2017,29.8,26,34,2,9,2017
9/3/2017,30.3,27,34,3,9,2017
9/4/2017,29.4,26,35,4,9,2017
9/5/2017,29.1,25,35,5,9,2017
9/6/2017,29.9,26,34,6,9,2017
9/7/2017,29.7,27,34,7,9,2017
9/8/2017,29.9,27,34,8,9,2017
9/9/2017,29.4,26,34,9,9,2017
9/10/2017,28.4,25,34,10,9,2017
9/11/2017,28.2,25,33,11,9,2017
9/12/2017,29.8,25,33,12,9,2017
9/13/2017,29.7,27,34,13,9,2017
9/14/2017,28.1,22,32,14,9,2017
9/15/2017,28.8,27,33,15,9,2017
9/16/2017,27.5,26,31,16,9,2017
9/17/2017,28.1,25,33,17,9,2017
9/18/2017,28.7,23,34,18,9,2017
9/19/2017,27.7,23,33,19,9,2017
9/20/2017,26.9,25,31,20,9,2017
9/21/2017,26.7,25,30,21,9,2017
9/22/2017,26.4,25,31,22,9,2017
9/23/2017,27.8,25,31,23,9,2017
9/24/2017,26.8,26,31,24,9,2017
9/25/2017,27.8,25,31,25,9,2017
9/26/2017,29.4,26,34,26,9,2017
9/27/2017,28.1,26,33,27,9,2017
9/28/2017,27.7,23,33,28,9,2017
9/29/2017,29.3,25,34,29,9,2017
9/30/2017,27.2,25,34,30,9,2017
10/1/2017,27.9,23,33,1,10,2017
10/2/2017,25.4,23,27,2,10,2017
10/3/2017,26.1,25,29,3,10,2017
10/4/2017,27.5,24,33,4,10,2017
10/5/2017,28.4,25,33,5,10,2017
10/6/2017,28.6,24,32,6,10,2017
10/7/2017,27.6,25,33,7,10,2017
10/8/2017,28.8,25,33,8,10,2017
10/9/2017,28.4,25,32,9,10,2017
10/10/2017,29.9,26,34,10,10,2017
10/11/2017,28.1,26,32,11,10,2017
10/12/2017,27.8,26,34,12,10,2017
10/13/2017,27.3,24,32,13,10,2017
10/14/2017,27.2,25,31,14,10,2017
10/15/2017,26.8,25,30,15,10,2017
10/16/2017,28.8,25,32,16,10,2017
10/17/2017,26.2,24,32,17,10,2017
10/18/2017,26.3,24,31,18,10,2017
10/19/2017,26.9,24,32,19,10,2017
10/20/2017,27.4,25,32,20,10,2017
10/21/2017,27.1,24,32,21,10,2017
10/22/2017,27.6,25,31,22,10,2017
10/23/2017,27.9,26,31,23,10,2017
10/24/2017,26.7,25,31,24,10,2017
10/25/2017,27.7,24,33,25,10,2017
10/26/2017,27.3,25,31,26,10,2017
10/27/2017,28.1,25,32,27,10,2017
10/28/2017,28.3,25,32,28,10,2017
10/29/2017,28.3,25,33,29,10,2017
10/30/2017,28.9,25,33,30,10,2017
10/31/2017,27.8,25,32,31,10,2017
11/1/2017,26.4,25,29,1,11,2017
11/2/2017,27.9,25,33,2,11,2017
11/3/2017,28.4,23,33,3,11,2017
11/4/2017,24.6,23,28,4,11,2017
11/5/2017,26.3,23,29,5,11,2017
11/6/2017,28.7,25,33,6,11,2017
11/7/2017,27,23,33,7,11,2017
11/8/2017,25.9,23,32,8,11,2017
11/9/2017,26.8,24,32,9,11,2017
11/10/2017,26.9,23,29,10,11,2017
11/11/2017,28.4,25,33,11,11,2017
11/12/2017,27.8,26,32,12,11,2017
11/13/2017,27.2,25,32,13,11,2017
11/14/2017,27.4,24,33,14,11,2017
11/15/2017,28.2,25,32,15,11,2017
11/16/2017,29.6,26,34,16,11,2017
11/17/2017,28.9,24,31,17,11,2017
11/18/2017,27.6,23,34,18,11,2017
11/19/2017,24.4,23,26,19,11,2017
11/20/2017,27.6,24,31,20,11,2017
11/21/2017,28.3,24,33,21,11,2017
11/22/2017,28.9,25,33,22,11,2017
11/23/2017,29,25,34,23,11,2017
11/24/2017,27.8,24,32,24,11,2017
11/25/2017,29.1,24,33,25,11,2017
11/26/2017,28.2,25,34,26,11,2017
11/27/2017,28.4,24,32,27,11,2017
11/28/2017,27.9,25,32,28,11,2017
11/29/2017,26.3,25,28,29,11,2017
11/30/2017,28.4,24,33,30,11,2017
12/1/2017,28.7,24,34,1,12,2017
12/2/2017,28.4,25,32,2,12,2017
12/3/2017,28.4,25,33,3,12,2017
12/4/2017,26.8,25,32,4,12,2017
12/5/2017,27.2,25,31,5,12,2017
12/6/2017,28.4,24,32,6,12,2017
12/7/2017,28.4,25,33,7,12,2017
12/8/2017,27.6,25,34,8,12,2017
12/9/2017,26.3,22,31,9,12,2017
12/10/2017,26.5,21,31,10,12,2017
12/11/2017,27.8,22,32,11,12,2017
12/12/2017,27.6,25,32,12,12,2017
12/13/2017,27.9,24,32,13,12,2017
12/14/2017,27.2,25,31,14,12,2017
12/15/2017,27.7,24,32,15,12,2017
12/16/2017,27.3,25,31,16,12,2017
12/17/2017,26.2,23,32,17,12,2017
12/18/2017,24.8,20,30,18,12,2017
12/19/2017,24.4,20,28,19,12,2017
12/20/2017,23.4,21,27,20,12,2017
12/21/2017,24.3,21,29,21,12,2017
12/22/2017,26.7,21,27,22,12,2017
12/23/2017,27.7,24,33,23,12,2017
12/24/2017,27.4,23,32,24,12,2017
12/25/2017,21.8,21,26,25,12,2017
12/26/2017,26.8,23,33,26,12,2017
12/27/2017,27.5,25,31,27,12,2017
12/28/2017,28.6,25,33,28,12,2017
12/29/2017,28.1,24,33,29,12,2017
12/30/2017,28.1,23,33,30,12,2017
12/31/2017,26.2,23,31,31,12,2017
1/1/2018,26.3,25,32,1,1,2018
1/2/2018,26.7,22,32,2,1,2018
1/3/2018,27.6,23,32,3,1,2018
1/4/2018,28.3,24,33,4,1,2018
1/5/2018,27.4,26,30,5,1,2018
1/6/2018,28.1,25,32,6,1,2018
1/7/2018,28.4,25,32,7,1,2018
1/8/2018,28.2,25,32,8,1,2018
1/9/2018,28.3,25,33,9,1,2018
1/10/2018,27.6,25,33,10,1,2018
1/11/2018,26.8,23,32,11,1,2018
1/12/2018,26.1,22,32,12,1,2018
1/13/2018,25.8,21,30,13,1,2018
1/14/2018,26.1,23,32,14,1,2018
1/15/2018,26.7,24,30,15,1,2018
1/16/2018,27.2,24,31,16,1,2018
1/17/2018,27.1,25,31,17,1,2018
1/18/2018,26.6,24,32,18,1,2018
1/19/2018,25.7,24,28,19,1,2018
1/20/2018,27.9,24,33,20,1,2018
1/21/2018,27.1,25,32,21,1,2018
1/22/2018,27.1,25,30,22,1,2018
1/23/2018,27.3,24,30,23,1,2018
1/24/2018,27.5,25,30,24,1,2018
1/25/2018,27.3,24,32,25,1,2018
1/26/2018,27.1,25,31,26,1,2018
1/27/2018,27.9,24,33,27,1,2018
1/28/2018,27.3,25,32,28,1,2018
1/29/2018,26.9,24,31,29,1,2018
1/30/2018,27.6,24,33,30,1,2018
1/31/2018,27.2,22,31,31,1,2018
2/1/2018,27.5,25,32,1,2,2018
2/2/2018,27.1,24,31,2,2,2018
2/3/2018,26.6,23,33,3,2,2018
2/4/2018,25.6,22,31,4,2,2018
2/5/2018,25.1,20,31,5,2,2018
2/6/2018,24.9,19,30,6,2,2018
2/7/2018,24.7,21,30,7,2,2018
2/8/2018,25.3,21,29,8,2,2018
2/9/2018,25.7,22,31,9,2,2018
2/10/2018,25.8,23,31,10,2,2018
2/11/2018,26,23,31,11,2,2018
2/12/2018,26.9,22,33,12,2,2018
2/13/2018,26.3,21,32,13,2,2018
2/14/2018,26.6,21,32,14,2,2018
2/15/2018,27.1,23,32,15,2,2018
2/16/2018,27.6,25,33,16,2,2018
2/17/2018,26.9,24,32,17,2,2018
2/18/2018,27.8,23,33,18,2,2018
2/19/2018,28.7,25,34,19,2,2018
2/20/2018,28.4,25,35,20,2,2018
2/21/2018,28.9,24,34,21,2,2018
2/22/2018,28.7,25,34,22,2,2018
2/23/2018,28.9,23,35,23,2,2018
2/24/2018,29.3,23,36,24,2,2018
2/25/2018,28.7,24,34,25,2,2018
2/26/2018,27.7,24,33,26,2,2018
2/27/2018,28.4,24,35,27,2,2018
2/28/2018,29,24,34,28,2,2018
3/1/2018,28.8,26,34,1,3,2018
3/2/2018,28.7,26,33,2,3,2018
3/3/2018,27.8,26,31,3,3,2018
3/4/2018,29.2,25,34,4,3,2018
3/5/2018,29.3,26,34,5,3,2018
3/6/2018,29.2,26,33,6,3,2018
3/7/2018,29.8,26,37,7,3,2018
3/8/2018,29.7,24,37,8,3,2018
3/9/2018,28.9,23,35,9,3,2018
3/10/2018,28.6,24,34,10,3,2018
3/11/2018,28.9,24,34,11,3,2018
3/12/2018,29.1,24,35,12,3,2018
3/13/2018,28.8,25,34,13,3,2018
3/14/2018,28.6,26,34,14,3,2018
3/15/2018,29.1,26,34,15,3,2018
3/16/2018,28.9,26,34,16,3,2018
3/17/2018,29.3,26,34,17,3,2018
3/18/2018,29.4,26,35,18,3,2018
3/19/2018,29.3,26,35,19,3,2018
3/20/2018,29.3,26,35,20,3,2018
3/21/2018,29.4,26,35,21,3,2018
3/22/2018,28.4,26,33,22,3,2018
3/23/2018,29.1,24,34,23,3,2018
3/24/2018,29.4,23,35,24,3,2018
3/25/2018,29.6,26,34,25,3,2018
3/26/2018,29.3,25,35,26,3,2018
3/27/2018,28.8,24,34,27,3,2018
3/28/2018,28.4,25,35,28,3,2018
3/29/2018,28.6,26,33,29,3,2018
3/30/2018,28.4,26,33,30,3,2018
3/31/2018,27.2,25,32,31,3,2018
4/1/2018,28.1,24,33,1,4,2018
4/2/2018,28.7,25,33,2,4,2018
4/3/2018,28.3,26,33,3,4,2018
4/4/2018,28.6,26,34,4,4,2018
4/5/2018,28.9,26,32,5,4,2018
4/6/2018,29.1,26,33,6,4,2018
4/7/2018,30.1,25,32,7,4,2018
4/8/2018,28.8,27,33,8,4,2018
4/9/2018,30.9,24,36,9,4,2018
4/10/2018,30.3,28,35,10,4,2018
4/11/2018,30.2,27,35,11,4,2018
4/12/2018,30.1,27,36,12,4,2018
4/13/2018,30.1,27,35,13,4,2018
4/14/2018,30.6,27,36,14,4,2018
4/15/2018,30.2,28,35,15,4,2018
4/16/2018,30.6,27,36,16,4,2018
4/17/2018,30.4,27,36,17,4,2018
4/18/2018,29.7,26,34,18,4,2018
4/19/2018,30,27,34,19,4,2018
4/20/2018,30.3,27,35,20,4,2018
4/21/2018,29.8,27,35,21,4,2018
4/22/2018,30.3,27,35,22,4,2018
4/23/2018,29.7,27,35,23,4,2018
4/24/2018,30.4,28,35,24,4,2018
4/25/2018,30.8,27,36,25,4,2018
4/26/2018,30.9,28,36,26,4,2018
4/27/2018,30.6,28,35,27,4,2018
4/28/2018,30.7,28,36,28,4,2018
4/29/2018,29.6,27,34,29,4,2018
4/30/2018,28.9,26,34,30,4,2018
5/1/2018,29.7,26,35,1,5,2018
5/2/2018,30.6,24,35,2,5,2018
5/3/2018,29.9,28,34,3,5,2018
5/4/2018,27.1,25,33,4,5,2018
5/5/2018,29.6,25,33,5,5,2018
5/6/2018,28.6,26,35,6,5,2018
5/7/2018,28.6,26,34,7,5,2018
5/8/2018,28.1,24,35,8,5,2018
5/9/2018,28.3,25,34,9,5,2018
5/10/2018,30,25,35,10,5,2018
5/11/2018,29.4,26,33,11,5,2018
5/12/2018,30.5,26,35,12,5,2018
5/13/2018,29.3,27,34,13,5,2018
5/14/2018,30.4,25,36,14,5,2018
5/15/2018,30.3,28,35,15,5,2018
5/16/2018,30.8,27,35,16,5,2018
5/17/2018,30.1,27,35,17,5,2018
5/18/2018,29.3,25,36,18,5,2018
5/19/2018,28.2,23,35,19,5,2018
5/20/2018,27.1,24,33,20,5,2018
5/21/2018,28.6,25,34,21,5,2018
5/22/2018,27.1,26,32,22,5,2018
5/23/2018,28.9,25,34,23,5,2018
5/24/2018,27.3,24,33,24,5,2018
5/25/2018,30.1,25,35,25,5,2018
5/26/2018,28.3,26,35,26,5,2018
5/27/2018,28.5,25,35,27,5,2018
5/28/2018,29.2,25,35,28,5,2018
5/29/2018,27.8,26,34,29,5,2018
5/30/2018,30.4,25,34,30,5,2018
5/31/2018,28.4,25,33,31,5,2018
6/1/2018,28.3,24,33,1,6,2018
6/2/2018,25.4,24,29,2,6,2018
6/3/2018,27.4,24,30,3,6,2018
6/4/2018,28.1,26,32,4,6,2018
6/5/2018,28.4,26,33,5,6,2018
6/6/2018,28.3,26,33,6,6,2018
6/7/2018,28.7,26,34,7,6,2018
6/8/2018,27.7,26,31,8,6,2018
6/9/2018,27.3,24,32,9,6,2018
6/10/2018,28.7,26,32,10,6,2018
6/11/2018,27.9,26,32,11,6,2018
6/12/2018,28.2,26,33,12,6,2018
6/13/2018,27.3,25,32,13,6,2018
6/14/2018,28.3,25,33,14,6,2018
6/15/2018,28.4,24,33,15,6,2018
6/16/2018,28.3,25,32,16,6,2018
6/17/2018,27.4,24,32,17,6,2018
6/18/2018,27.1,25,31,18,6,2018
6/19/2018,27.9,26,32,19,6,2018
6/20/2018,28.7,25,33,20,6,2018
6/21/2018,29.7,27,33,21,6,2018
6/22/2018,29.8,26,34,22,6,2018
6/23/2018,29.6,26,34,23,6,2018
6/24/2018,29.6,26,33,24,6,2018
6/25/2018,28.9,27,34,25,6,2018
6/26/2018,26.6,25,31,26,6,2018
6/27/2018,28.1,24,32,27,6,2018
6/28/2018,28.6,25,33,28,6,2018
6/29/2018,29.7,26,35,29,6,2018
6/30/2018,30.1,27,34,30,6,2018
7/1/2018,29.8,25,35,1,7,2018
7/2/2018,28.1,27,34,2,7,2018
7/3/2018,28.6,25,33,3,7,2018
7/4/2018,28.2,25,33,4,7,2018
7/5/2018,27.6,25,31,5,7,2018
7/6/2018,26.3,25,33,6,7,2018
7/7/2018,28,25,32,7,7,2018
7/8/2018,27.9,24,33,8,7,2018
7/9/2018,28.1,24,33,9,7,2018
7/10/2018,27.4,25,32,10,7,2018
7/11/2018,28.2,25,32,11,7,2018
7/12/2018,27.6,24,31,12,7,2018
7/13/2018,28.2,25,31,13,7,2018
7/14/2018,27.1,25,31,14,7,2018
7/15/2018,28.4,25,31,15,7,2018
7/16/2018,27.8,25,32,16,7,2018
7/17/2018,27.9,26,31,17,7,2018
7/18/2018,26.4,25,32,18,7,2018
7/19/2018,28.2,25,30,19,7,2018
7/20/2018,28.7,27,33,20,7,2018
7/21/2018,28.2,27,32,21,7,2018
7/22/2018,28.9,25,32,22,7,2018
7/23/2018,28.3,27,31,23,7,2018
7/24/2018,29.4,27,33,24,7,2018
7/25/2018,27.2,25,30,25,7,2018
7/26/2018,29.4,26,34,26,7,2018
7/27/2018,29.4,27,33,27,7,2018
7/28/2018,29,27,33,28,7,2018
7/29/2018,28.8,26,33,29,7,2018
7/30/2018,27.8,26,32,30,7,2018
7/31/2018,28.8,25,33,31,7,2018
8/1/2018,29.4,26,33,1,8,2018
8/2/2018,28.4,25,33,2,8,2018
8/3/2018,28.8,25,33,3,8,2018
8/4/2018,28.1,24,33,4,8,2018
8/5/2018,26.6,23,32,5,8,2018
8/6/2018,26.7,24,32,6,8,2018
8/7/2018,27.4,25,32,7,8,2018
8/8/2018,26.4,25,32,8,8,2018
8/9/2018,26.2,24,31,9,8,2018
8/10/2018,26.4,24,31,10,8,2018
8/11/2018,27.1,25,31,11,8,2018
8/12/2018,27.2,24,31,12,8,2018
8/13/2018,27.7,24,31,13,8,2018
8/14/2018,26.2,25,30,14,8,2018
8/15/2018,27.9,25,31,15,8,2018
8/16/2018,28.7,26,32,16,8,2018
8/17/2018,29.1,26,32,17,8,2018
8/18/2018,26.8,24,31,18,8,2018
8/19/2018,26.8,24,31,19,8,2018
8/20/2018,28.3,24,32,20,8,2018
8/21/2018,28.5,25,32,21,8,2018
8/22/2018,29.2,26,33,22,8,2018
8/23/2018,28.3,25,34,23,8,2018
8/24/2018,28.7,26,32,24,8,2018
8/25/2018,28.7,26,32,25,8,2018
8/26/2018,28.2,25,32,26,8,2018
8/27/2018,28.4,26,32,27,8,2018
8/28/2018,28.4,25,33,28,8,2018
8/29/2018,28.6,26,34,29,8,2018
8/30/2018,29.4,26,33,30,8,2018
8/31/2018,29.6,27,33,31,8,2018
9/1/2018,27.6,24,34,1,9,2018
9/2/2018,29.6,25,34,2,9,2018
9/3/2018,25.5,23,29,3,9,2018
9/4/2018,27.3,24,32,4,9,2018
9/5/2018,28.4,24,33,5,9,2018
9/6/2018,28.8,24,33,6,9,2018
9/7/2018,27.2,24,32,7,9,2018
9/8/2018,25.9,24,31,8,9,2018
9/9/2018,27.9,24,33,9,9,2018
9/10/2018,28.8,25,33,10,9,2018
9/11/2018,28.6,25,32,11,9,2018
9/12/2018,26.2,24,31,12,9,2018
9/13/2018,27,23,32,13,9,2018
9/14/2018,27.1,25,31,14,9,2018
9/15/2018,27.5,25,31,15,9,2018
9/16/2018,26.7,26,30,16,9,2018
9/17/2018,26,25,29,17,9,2018
9/18/2018,26.2,25,32,18,9,2018
9/19/2018,27.9,25,34,19,9,2018
9/20/2018,27.1,25,32,20,9,2018
9/21/2018,28.2,25,33,21,9,2018
9/22/2018,27.6,25,32,22,9,2018
9/23/2018,26.1,25,31,23,9,2018
9/24/2018,25.9,24,31,24,9,2018
9/25/2018,28.4,24,33,25,9,2018
9/26/2018,28.9,24,34,26,9,2018
9/27/2018,29.6,27,33,27,9,2018
9/28/2018,27.8,27,31,28,9,2018
9/29/2018,28.2,25,34,29,9,2018
9/30/2018,28.6,26,32,30,9,2018
10/1/2018,28.3,26,34,1,10,2018
10/2/2018,26.5,24,32,2,10,2018
10/3/2018,26.8,23,33,3,10,2018
10/4/2018,26.6,24,32,4,10,2018
10/5/2018,27.1,25,32,5,10,2018
10/6/2018,27.6,25,33,6,10,2018
10/7/2018,27.9,25,33,7,10,2018
10/8/2018,28.7,25,33,8,10,2018
10/9/2018,29.4,25,35,9,10,2018
10/10/2018,29.6,25,34,10,10,2018
10/11/2018,28.4,24,33,11,10,2018
10/12/2018,29.4,26,34,12,10,2018
10/13/2018,28.4,25,33,13,10,2018
10/14/2018,28.3,26,32,14,10,2018
10/15/2018,28.7,25,33,15,10,2018
10/16/2018,29.3,27,33,16,10,2018
10/17/2018,27.6,26,33,17,10,2018
10/18/2018,27.6,24,34,18,10,2018
10/19/2018,26.4,24,29,19,10,2018
10/20/2018,27.9,25,32,20,10,2018
10/21/2018,28,26,32,21,10,2018
10/22/2018,27.7,24,34,22,10,2018
10/23/2018,26.8,24,33,23,10,2018
10/24/2018,26.6,24,31,24,10,2018
10/25/2018,28.8,24,33,25,10,2018
10/26/2018,29.2,25,34,26,10,2018
10/27/2018,29.7,25,34,27,10,2018
10/28/2018,29.9,25,35,28,10,2018
10/29/2018,28.8,25,34,29,10,2018
10/30/2018,27.6,23,32,30,10,2018
10/31/2018,27.9,22,33,31,10,2018
11/1/2018,28.6,23,33,1,11,2018
11/2/2018,28.4,25,32,2,11,2018
11/3/2018,28.2,25,34,3,11,2018
11/4/2018,29.1,24,34,4,11,2018
11/5/2018,29.3,26,33,5,11,2018
11/6/2018,30,25,35,6,11,2018
11/7/2018,26,25,29,7,11,2018
11/8/2018,28.8,25,33,8,11,2018
11/9/2018,28.9,25,34,9,11,2018
11/10/2018,29.9,25,35,10,11,2018
11/11/2018,29.6,25,35,11,11,2018
